id_muestra,fecha_recepcion,dia_semana_recepcion,es_fin_de_semana,mes_recepcion,temporada_alta_demanda,tipo_muestra,subtipo_muestra,grupo_analitico,num_parametros_solicitados,prioridad_cliente,sector_cliente,sede_laboratorio,carga_laboratorio_dia,num_muestras_lote,analista_experiencia,reanalisis_requerido,plazo_comprometido_horas,tiempo_total_horas,fecha_informe_entregado,estado_entrega
LAB-2024-01917,2024-07-22 07:00,Lunes,0,7,1,Agua,Subterránea,Microbiologico,4,Normal,Agricola,Bogota,10,1,Semi-Senior,0,96,40.62,2024-07-23 23:37,A tiempo
LAB-2024-00426,2024-07-23 08:00,Martes,0,7,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,8,Normal,Consultoria_Ambiental,Medellin,12,1,Semi-Senior,0,96,67.23,2024-07-26 03:14,A tiempo
LAB-2024-01825,2024-07-23 09:00,Martes,0,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,7,Normal,Agricola,Bogota,8,5,Senior,0,96,60.77,2024-07-25 21:46,A tiempo
LAB-2024-02168,2024-07-23 12:00,Martes,0,7,1,Agua,Subterránea,Microbiologico,4,Normal,Entidad_Publica,Bogota,13,5,Senior,0,96,48.68,2024-07-25 12:40,A tiempo
LAB-2024-01401,2024-07-23 12:00,Martes,0,7,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,3,Normal,Consultoria_Ambiental,Cali,13,5,Semi-Senior,0,96,84.91,2024-07-27 00:54,A tiempo
LAB-2024-01239,2024-07-23 13:00,Martes,0,7,1,Agua,Superficial,Fisicoquimico_Basico,8,Urgente,Agricola,Bogota,16,1,Semi-Senior,0,72,32.2,2024-07-24 21:11,A tiempo
LAB-2024-01696,2024-07-23 13:00,Martes,0,7,1,Agua,Potable,Metales_Pesados_ICP,5,Normal,Industrial,Bogota,11,1,Junior,0,96,77.62,2024-07-26 18:37,A tiempo
LAB-2024-01255,2024-07-24 08:00,Miercoles,0,7,1,Suelo,Agrícola,Metales_Pesados_ICP,6,Normal,Agricola,Bogota,13,1,Senior,0,96,78.53,2024-07-27 14:31,A tiempo
LAB-2024-01602,2024-07-24 09:00,Miercoles,0,7,1,Suelo,Agrícola,Microbiologico,4,Normal,Consultoria_Ambiental,Cali,9,1,Senior,0,96,43.08,2024-07-26 04:04,A tiempo
LAB-2024-00268,2024-07-24 10:00,Miercoles,0,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,4,Urgente,Minero_Energetico,Medellin,10,1,Senior,0,72,39.97,2024-07-26 01:58,A tiempo
LAB-2024-00615,2024-07-24 10:00,Miercoles,0,7,1,Agua,Subterránea,Plaguicidas_Cromatografia,8,Normal,Entidad_Publica,Medellin,11,3,Semi-Senior,0,96,122.86,2024-07-29 12:51,Retrasado
LAB-2024-01440,2024-07-24 13:00,Miercoles,0,7,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,1,Normal,Agricola,Cali,14,3,Semi-Senior,0,96,104.22,2024-07-28 21:13,Retrasado
LAB-2024-00484,2024-07-26 08:00,Viernes,0,7,1,Agua,Superficial,DBO5_DQO,1,Normal,Entidad_Publica,Bogota,13,1,Junior,1,144,202.03,2024-08-03 18:01,Retrasado
LAB-2024-00561,2024-07-26 12:00,Viernes,0,7,1,Agua,Superficial,Microbiologico,2,Normal,Consultoria_Ambiental,Barranquilla,7,3,Junior,0,96,47.68,2024-07-28 11:40,A tiempo
LAB-2024-01631,2024-07-26 15:00,Viernes,0,7,1,Agua,Superficial,Microbiologico,3,Normal,Minero_Energetico,Bogota,14,2,Semi-Senior,0,96,47.53,2024-07-28 14:32,A tiempo
LAB-2024-00598,2024-07-26 15:00,Viernes,0,7,1,Agua,Subterránea,Microbiologico,2,Normal,Minero_Energetico,Medellin,8,4,Semi-Senior,1,96,70.74,2024-07-29 13:44,A tiempo
LAB-2024-00273,2024-07-26 16:00,Viernes,0,7,1,Suelo,Sedimento,Hidrocarburos_HTP,2,Normal,Agricola,Bogota,15,1,Semi-Senior,0,96,84.65,2024-07-30 04:39,A tiempo
LAB-2024-01704,2024-07-27 08:00,Sabado,1,7,1,Agua,Potable,DBO5_DQO,2,Normal,Consultoria_Ambiental,Bogota,11,1,Semi-Senior,0,144,168.49,2024-08-03 08:29,Retrasado
LAB-2024-00084,2024-07-28 08:00,Domingo,1,7,1,Agua,Superficial,DBO5_DQO,2,Normal,Industrial,Barranquilla,12,1,Semi-Senior,1,144,208.15,2024-08-06 00:09,Retrasado
LAB-2024-00083,2024-07-28 09:00,Domingo,1,7,1,Suelo,Sedimento,Metales_Pesados_ICP,6,Normal,Agricola,Bogota,10,4,Junior,0,96,108.4,2024-08-01 21:23,Retrasado
LAB-2024-01937,2024-07-28 10:00,Domingo,1,7,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,7,Normal,Entidad_Publica,Barranquilla,24,8,Semi-Senior,0,96,201.36,2024-08-05 19:21,Retrasado
LAB-2024-01965,2024-07-28 14:00,Domingo,1,7,1,Suelo,Relleno Sanitario,Microbiologico,3,Normal,Minero_Energetico,Cali,1,2,Senior,0,96,41.63,2024-07-30 07:37,A tiempo
LAB-2024-01316,2024-07-28 14:00,Domingo,1,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,6,Normal,Agricola,Cali,9,1,Senior,0,96,62.58,2024-07-31 04:34,A tiempo
LAB-2024-01149,2024-07-29 07:00,Lunes,0,7,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Normal,Consultoria_Ambiental,Cali,7,1,Semi-Senior,1,144,161.24,2024-08-05 00:14,Retrasado
LAB-2024-01831,2024-07-29 09:00,Lunes,0,7,1,Agua,Superficial,Fisicoquimico_Basico,8,Normal,Consultoria_Ambiental,Medellin,7,2,Junior,1,96,72.42,2024-08-01 09:25,A tiempo
LAB-2024-01695,2024-07-30 07:00,Martes,0,7,1,Agua,Subterránea,DBO5_DQO,1,Normal,Entidad_Publica,Cali,7,1,Senior,1,144,145.85,2024-08-05 08:51,Retrasado
LAB-2024-00170,2024-07-30 12:00,Martes,0,7,1,Agua,Potable,Microbiologico,3,Urgente,Consultoria_Ambiental,Bogota,16,1,Senior,0,72,37.28,2024-08-01 01:16,A tiempo
LAB-2024-00732,2024-07-30 12:00,Martes,0,7,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,6,Normal,Industrial,Medellin,12,2,Semi-Senior,0,96,70.18,2024-08-02 10:10,A tiempo
LAB-2024-01950,2024-07-31 12:00,Miercoles,0,7,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,4,Normal,Agricola,Bogota,7,2,Senior,0,96,88.77,2024-08-04 04:46,A tiempo
LAB-2024-00427,2024-07-31 12:00,Miercoles,0,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,8,Normal,Entidad_Publica,Bogota,11,1,Semi-Senior,0,96,67.75,2024-08-03 07:44,A tiempo
LAB-2024-01313,2024-07-31 14:00,Miercoles,0,7,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,6,Normal,Consultoria_Ambiental,Barranquilla,19,1,Semi-Senior,0,96,80.02,2024-08-03 22:00,A tiempo
LAB-2024-01963,2024-08-01 08:00,Jueves,0,8,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,4,Normal,Minero_Energetico,Bogota,16,1,Semi-Senior,0,96,96.7,2024-08-05 08:42,Retrasado
LAB-2024-00055,2024-08-02 07:00,Viernes,0,8,1,Agua,Subterránea,Metales_Pesados_ICP,4,Express,Industrial,Bogota,2,1,Semi-Senior,1,48,62.69,2024-08-04 21:41,Retrasado
LAB-2024-00741,2024-08-02 07:00,Viernes,0,8,1,Suelo,Contaminado/Industrial,Hidrocarburos_HTP,1,Normal,Consultoria_Ambiental,Medellin,9,1,Semi-Senior,0,96,81.92,2024-08-05 16:55,A tiempo
LAB-2024-01639,2024-08-02 07:00,Viernes,0,8,1,Agua,Superficial,Fisicoquimico_Basico,4,Urgente,Industrial,Medellin,10,2,Junior,0,72,25.99,2024-08-03 08:59,A tiempo
LAB-2024-01653,2024-08-02 07:00,Viernes,0,8,1,Agua,Superficial,DBO5_DQO,2,Normal,Agricola,Medellin,17,3,Semi-Senior,0,144,166.85,2024-08-09 05:51,Retrasado
LAB-2024-00462,2024-08-02 09:00,Viernes,0,8,1,Agua,Potable,Fisicoquimico_Basico,3,Normal,Agricola,Cali,10,1,Senior,0,96,18.41,2024-08-03 03:24,A tiempo
LAB-2024-01810,2024-08-03 12:00,Sabado,1,8,1,Agua,Residual/Vertimiento,Microbiologico,2,Normal,Consultoria_Ambiental,Cali,17,1,Semi-Senior,1,96,86.89,2024-08-07 02:53,A tiempo
LAB-2024-00245,2024-08-04 10:00,Domingo,1,8,1,Agua,Superficial,Plaguicidas_Cromatografia,9,Normal,Agricola,Medellin,15,4,Semi-Senior,0,96,137.52,2024-08-10 03:31,Retrasado
LAB-2024-02192,2024-08-04 12:00,Domingo,1,8,1,Suelo,Agrícola,Metales_Pesados_ICP,6,Normal,Industrial,Cali,9,3,Junior,0,96,109.67,2024-08-09 01:40,Retrasado
LAB-2024-00308,2024-08-05 12:00,Lunes,0,8,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Normal,Agricola,Barranquilla,9,1,Junior,0,144,169.08,2024-08-12 13:04,Retrasado
LAB-2024-00555,2024-08-05 12:00,Lunes,0,8,1,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,3,Normal,Minero_Energetico,Cali,11,1,Senior,0,96,69.8,2024-08-08 09:47,A tiempo
LAB-2024-00407,2024-08-06 10:00,Martes,0,8,1,Suelo,Agrícola,Metales_Pesados_ICP,4,Normal,Consultoria_Ambiental,Bogota,9,1,Semi-Senior,0,96,54.92,2024-08-08 16:55,A tiempo
LAB-2024-00014,2024-08-06 11:00,Martes,0,8,1,Agua,Subterránea,Microbiologico,4,Normal,Minero_Energetico,Bogota,6,4,Semi-Senior,0,96,50.63,2024-08-08 13:37,A tiempo
LAB-2024-00121,2024-08-06 13:00,Martes,0,8,1,Agua,Potable,Plaguicidas_Cromatografia,10,Urgente,Agricola,Bogota,7,1,Junior,0,72,85.23,2024-08-10 02:13,Retrasado
LAB-2024-01730,2024-08-07 08:00,Miercoles,0,8,1,Agua,Superficial,Microbiologico,3,Urgente,Minero_Energetico,Barranquilla,11,3,Semi-Senior,0,72,32.05,2024-08-08 16:02,A tiempo
LAB-2024-01291,2024-08-07 09:00,Miercoles,0,8,1,Suelo,Agrícola,Microbiologico,2,Normal,Industrial,Bogota,6,4,Junior,0,96,53.36,2024-08-09 14:21,A tiempo
LAB-2024-00093,2024-08-07 13:00,Miercoles,0,8,1,Suelo,Contaminado/Industrial,Textura_Fertilidad_Suelo,5,Normal,Agricola,Bogota,17,1,Junior,0,96,78.48,2024-08-10 19:28,A tiempo
LAB-2024-01234,2024-08-07 14:00,Miercoles,0,8,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,3,Normal,Industrial,Bogota,3,1,Semi-Senior,0,96,60.67,2024-08-10 02:40,A tiempo
LAB-2024-02197,2024-08-07 15:00,Miercoles,0,8,1,Agua,Subterránea,Fisicoquimico_Basico,5,Normal,Minero_Energetico,Bogota,12,3,Semi-Senior,0,96,26.31,2024-08-08 17:18,A tiempo
LAB-2024-00541,2024-08-08 08:00,Jueves,0,8,1,Agua,Potable,Fisicoquimico_Basico,3,Normal,Consultoria_Ambiental,Bogota,10,1,Junior,0,96,23.76,2024-08-09 07:45,A tiempo
LAB-2024-01618,2024-08-08 08:00,Jueves,0,8,1,Agua,Superficial,Metales_Pesados_ICP,8,Urgente,Industrial,Barranquilla,9,2,Junior,0,72,82.26,2024-08-11 18:15,Retrasado
LAB-2024-01102,2024-08-08 09:00,Jueves,0,8,1,Suelo,Agrícola,Microbiologico,2,Normal,Minero_Energetico,Cali,11,3,Junior,0,96,64.21,2024-08-11 01:12,A tiempo
LAB-2024-01563,2024-08-08 13:00,Jueves,0,8,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,1,Normal,Minero_Energetico,Bogota,9,1,Semi-Senior,0,96,71.3,2024-08-11 12:17,A tiempo
LAB-2024-00464,2024-08-08 16:00,Jueves,0,8,1,Agua,Potable,Fisicoquimico_Basico,6,Normal,Consultoria_Ambiental,Bogota,8,2,Semi-Senior,0,96,26.57,2024-08-09 18:34,A tiempo
LAB-2024-00707,2024-08-09 13:00,Viernes,0,8,1,Suelo,Sedimento,Hidrocarburos_HTP,2,Normal,Consultoria_Ambiental,Cali,6,1,Semi-Senior,0,96,90.07,2024-08-13 07:04,A tiempo
LAB-2024-00147,2024-08-09 16:00,Viernes,0,8,1,Suelo,Sedimento,Microbiologico,2,Express,Agricola,Bogota,7,1,Senior,0,48,21.94,2024-08-10 13:56,A tiempo
LAB-2024-00079,2024-08-10 07:00,Sabado,1,8,1,Agua,Subterránea,Fisicoquimico_Basico,4,Normal,Entidad_Publica,Medellin,7,1,Senior,0,96,21.23,2024-08-11 04:13,A tiempo
LAB-2024-00042,2024-08-11 08:00,Domingo,1,8,1,Agua,Subterránea,DBO5_DQO,1,Normal,Consultoria_Ambiental,Bogota,10,1,Junior,0,144,179.08,2024-08-18 19:04,Retrasado
LAB-2024-00538,2024-08-11 13:00,Domingo,1,8,1,Suelo,Sedimento,Hidrocarburos_HTP,1,Urgente,Agricola,Cali,10,3,Senior,0,72,75.54,2024-08-14 16:32,Retrasado
LAB-2024-00986,2024-08-11 14:00,Domingo,1,8,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,5,Normal,Agricola,Cali,11,1,Senior,0,96,70.23,2024-08-14 12:13,A tiempo
LAB-2024-00206,2024-08-12 08:00,Lunes,0,8,1,Agua,Superficial,Metales_Pesados_ICP,7,Urgente,Industrial,Cali,10,4,Junior,0,72,73.0,2024-08-15 08:59,Retrasado
LAB-2024-01794,2024-08-13 11:00,Martes,0,8,1,Agua,Potable,DBO5_DQO,2,Normal,Industrial,Bogota,13,2,Semi-Senior,0,144,147.67,2024-08-19 14:40,Retrasado
LAB-2024-02064,2024-08-14 08:00,Miercoles,0,8,1,Agua,Subterránea,Microbiologico,3,Normal,Minero_Energetico,Bogota,10,4,Semi-Senior,0,96,54.69,2024-08-16 14:41,A tiempo
LAB-2024-00132,2024-08-14 09:00,Miercoles,0,8,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,1,Normal,Consultoria_Ambiental,Medellin,11,3,Semi-Senior,0,96,96.47,2024-08-18 09:28,Retrasado
LAB-2024-01373,2024-08-14 09:00,Miercoles,0,8,1,Agua,Potable,Plaguicidas_Cromatografia,2,Express,Agricola,Barranquilla,8,3,Junior,0,48,85.31,2024-08-17 22:18,Retrasado
LAB-2024-00841,2024-08-14 12:00,Miercoles,0,8,1,Agua,Superficial,Microbiologico,1,Normal,Consultoria_Ambiental,Medellin,12,2,Junior,1,96,69.34,2024-08-17 09:20,A tiempo
LAB-2024-01931,2024-08-14 12:00,Miercoles,0,8,1,Agua,Subterránea,DBO5_DQO,2,Normal,Entidad_Publica,Bogota,11,3,Junior,0,144,171.46,2024-08-21 15:27,Retrasado
LAB-2024-01398,2024-08-15 08:00,Jueves,0,8,1,Suelo,Sedimento,Metales_Pesados_ICP,4,Normal,Agricola,Bogota,5,1,Semi-Senior,0,96,56.28,2024-08-17 16:16,A tiempo
LAB-2024-00754,2024-08-15 14:00,Jueves,0,8,1,Suelo,Agrícola,Textura_Fertilidad_Suelo,8,Normal,Minero_Energetico,Medellin,6,1,Senior,0,96,64.87,2024-08-18 06:51,A tiempo
LAB-2024-00480,2024-08-15 16:00,Jueves,0,8,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,4,Urgente,Entidad_Publica,Bogota,15,1,Junior,0,72,70.02,2024-08-18 14:01,A tiempo
LAB-2024-01030,2024-08-16 11:00,Viernes,0,8,1,Agua,Subterránea,DBO5_DQO,2,Urgente,Industrial,Medellin,13,3,Senior,0,144,123.8,2024-08-21 14:48,A tiempo
LAB-2024-00930,2024-08-16 12:00,Viernes,0,8,1,Agua,Potable,DBO5_DQO,1,Urgente,Consultoria_Ambiental,Bogota,12,1,Semi-Senior,0,144,124.06,2024-08-21 16:03,A tiempo
LAB-2024-00176,2024-08-16 15:00,Viernes,0,8,1,Agua,Potable,Metales_Pesados_ICP,7,Normal,Consultoria_Ambiental,Bogota,13,1,Semi-Senior,0,96,81.03,2024-08-20 00:01,A tiempo
LAB-2024-00919,2024-08-16 16:00,Viernes,0,8,1,Suelo,Agrícola,Hidrocarburos_HTP,3,Normal,Minero_Energetico,Bogota,13,2,Junior,0,96,101.69,2024-08-20 21:41,Retrasado
LAB-2024-02110,2024-08-17 10:00,Sabado,1,8,1,Agua,Superficial,Metales_Pesados_ICP,10,Urgente,Agricola,Medellin,10,1,Semi-Senior,0,72,75.93,2024-08-20 13:55,Retrasado
LAB-2024-01868,2024-08-17 16:00,Sabado,1,8,1,Agua,Residual/Vertimiento,Plaguicidas_Cromatografia,8,Normal,Minero_Energetico,Medellin,16,1,Senior,0,96,122.1,2024-08-22 18:05,Retrasado
LAB-2024-01407,2024-08-18 08:00,Domingo,1,8,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,7,Normal,Minero_Energetico,Bogota,7,1,Senior,1,96,99.31,2024-08-22 11:18,Retrasado
LAB-2024-00082,2024-08-18 15:00,Domingo,1,8,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,11,Urgente,Agricola,Barranquilla,13,3,Senior,0,72,91.67,2024-08-22 10:39,Retrasado
LAB-2024-02063,2024-08-19 08:00,Lunes,0,8,1,Agua,Superficial,Fisicoquimico_Basico,6,Normal,Industrial,Medellin,15,3,Junior,0,96,46.1,2024-08-21 06:06,A tiempo
LAB-2024-00165,2024-08-19 09:00,Lunes,0,8,1,Agua,Subterránea,Metales_Pesados_ICP,8,Urgente,Industrial,Medellin,10,1,Semi-Senior,0,72,61.06,2024-08-21 22:03,A tiempo
LAB-2024-01338,2024-08-19 12:00,Lunes,0,8,1,Agua,Potable,Metales_Pesados_ICP,5,Normal,Consultoria_Ambiental,Bogota,11,2,Senior,0,96,69.82,2024-08-22 09:49,A tiempo
LAB-2024-01292,2024-08-20 11:00,Martes,0,8,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,9,Urgente,Agricola,Bogota,11,1,Junior,0,72,70.21,2024-08-23 09:12,A tiempo
LAB-2024-00366,2024-08-21 08:00,Miercoles,0,8,1,Agua,Superficial,DBO5_DQO,1,Urgente,Agricola,Cali,8,5,Semi-Senior,0,144,123.84,2024-08-26 11:50,A tiempo
LAB-2024-02189,2024-08-21 10:00,Miercoles,0,8,1,Suelo,Agrícola,Hidrocarburos_HTP,3,Normal,Agricola,Cali,15,8,Senior,0,96,96.72,2024-08-25 10:43,Retrasado
LAB-2024-00007,2024-08-22 08:00,Jueves,0,8,1,Agua,Superficial,DBO5_DQO,2,Normal,Entidad_Publica,Cali,10,1,Semi-Senior,0,144,147.99,2024-08-28 11:59,Retrasado
LAB-2024-00269,2024-08-22 15:00,Jueves,0,8,1,Suelo,Sedimento,Hidrocarburos_HTP,1,Normal,Minero_Energetico,Barranquilla,15,1,Senior,0,96,85.33,2024-08-26 04:19,A tiempo
LAB-2024-00023,2024-08-22 15:00,Jueves,0,8,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,8,Urgente,Minero_Energetico,Barranquilla,13,2,Senior,0,72,62.16,2024-08-25 05:09,A tiempo
LAB-2024-01641,2024-08-22 16:00,Jueves,0,8,1,Suelo,Contaminado/Industrial,Textura_Fertilidad_Suelo,6,Normal,Consultoria_Ambiental,Cali,12,1,Senior,0,96,69.64,2024-08-25 13:38,A tiempo
LAB-2024-02169,2024-08-23 07:00,Viernes,0,8,1,Agua,Superficial,Plaguicidas_Cromatografia,5,Urgente,Agricola,Medellin,12,2,Semi-Senior,0,72,79.82,2024-08-26 14:49,Retrasado
LAB-2024-02059,2024-08-23 10:00,Viernes,0,8,1,Suelo,Agrícola,Metales_Pesados_ICP,11,Urgente,Minero_Energetico,Medellin,10,1,Junior,0,72,65.34,2024-08-26 03:20,A tiempo
LAB-2024-01634,2024-08-23 11:00,Viernes,0,8,1,Agua,Potable,Plaguicidas_Cromatografia,5,Normal,Agricola,Cali,10,1,Senior,0,96,88.84,2024-08-27 03:50,A tiempo
LAB-2024-00625,2024-08-24 07:00,Sabado,1,8,1,Suelo,Sedimento,Metales_Pesados_ICP,4,Urgente,Minero_Energetico,Bogota,8,1,Semi-Senior,0,72,67.92,2024-08-27 02:55,A tiempo
LAB-2024-01720,2024-08-24 08:00,Sabado,1,8,1,Agua,Superficial,Microbiologico,3,Normal,Agricola,Bogota,11,3,Junior,1,96,94.54,2024-08-28 06:32,A tiempo
LAB-2024-00489,2024-08-25 15:00,Domingo,1,8,1,Suelo,Contaminado/Industrial,Metales_Pesados_ICP,9,Urgente,Entidad_Publica,Bogota,12,1,Semi-Senior,0,72,59.28,2024-08-28 02:16,A tiempo
LAB-2024-01248,2024-08-26 07:00,Lunes,0,8,1,Agua,Potable,Fisicoquimico_Basico,4,Normal,Industrial,Bogota,12,2,Semi-Senior,0,96,32.26,2024-08-27 15:15,A tiempo
LAB-2024-00658,2024-08-26 08:00,Lunes,0,8,1,Agua,Superficial,DBO5_DQO,1,Urgente,Consultoria_Ambiental,Cali,19,1,Junior,0,144,146.98,2024-09-01 10:58,Retrasado
LAB-2024-00855,2024-08-26 13:00,Lunes,0,8,1,Agua,Potable,Plaguicidas_Cromatografia,3,Normal,Agricola,Bogota,8,1,Semi-Senior,0,96,86.72,2024-08-30 03:43,A tiempo
LAB-2024-01094,2024-08-26 14:00,Lunes,0,8,1,Agua,Residual/Vertimiento,Metales_Pesados_ICP,7,Urgente,Entidad_Publica,Bogota,10,2,Semi-Senior,0,72,58.74,2024-08-29 00:44,A tiempo
LAB-2024-02198,2024-08-27 07:00,Martes,0,8,1,Agua,Subterránea,DBO5_DQO,1,Urgente,Industrial,Barranquilla,19,3,Senior,0,144,129.16,2024-09-01 16:09,A tiempo
LAB-2024-00404,2024-08-27 11:00,Martes,0,8,1,Suelo,Sedimento,Hidrocarburos_HTP,3,Express,Minero_Energetico,Medellin,20,3,Semi-Senior,0,48,62.14,2024-08-30 01:08,Retrasado
LAB-2024-01089,2024-08-27 13:00,Martes,0,8,1,Agua,Potable,DBO5_DQO,1,Normal,Entidad_Publica,Bogota,17,1,Junior,0,144,174.79,2024-09-03 19:47,Retrasado
LAB-2024-00136,2024-08-27 13:00,Martes,0,8,1,Agua,Residual/Vertimiento,DBO5_DQO,1,Normal,Entidad_Publica,Bogota,8,2,Junior,1,144,177.58,2024-09-03 22:34,Retrasado
LAB-2024-01161,2024-08-28 07:00,Miercoles,0,8,1,Agua,Potable,Microbiologico,4,Normal,Minero_Energetico,Bogota,8,2,Junior,0,96,47.89,2024-08-30 06:53,A tiempo
LAB-2024-00391,2024-08-28 07:00,Miercoles,0,8,1,Agua,Superficial,Fisicoquimico_Basico,4,Normal,Entidad_Publica,Cali,10,4,Semi-Senior,0,96,30.2,2024-08-29 13:12,A tiempo
LAB-2024-00516,2024-08-28 08:00,Miercoles,0,8,1,Suelo,Contaminado/Industrial,Microbiologico,4,Urgente,Agricola,Bogota,5,1,Semi-Senior,0,72,41.81,2024-08-30 01:48,A tiempo
LAB-2024-00313,2024-08-28 11:00,Miercoles,0,8,1,Suelo,Relleno Sanitario,Metales_Pesados_ICP,3,Normal,Consultoria_Ambiental,Medellin,14,2,Junior,0,96,88.41,2024-09-01 03:24,A tiempo
LAB-2024-01846,2024-08-28 12:00,Miercoles,0,8,1,Suelo,Sedimento,Hidrocarburos_HTP,2,Urgente,Industrial,Cali,1,1,Junior,1,72,106.36,2024-09-01 22:21,Retrasado
LAB-2024-00254,2024-08-28 13:00,Miercoles,0,8,1,Suelo,Relleno Sanitario,Hidrocarburos_HTP,1,Normal,Agricola,Cali,13,1,Senior,0,96,76.68,2024-08-31 17:40,A tiempo
LAB-2024-01244,2024-08-28 14:00,Miercoles,0,8,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,8,Normal,Industrial,Bogota,17,1,Senior,0,96,34.44,2024-08-30 00:26,A tiempo
LAB-2024-01902,2024-08-29 11:00,Jueves,0,8,1,Agua,Potable,DBO5_DQO,1,Normal,Minero_Energetico,Barranquilla,4,3,Junior,0,144,174.51,2024-09-05 17:30,Retrasado
LAB-2024-01642,2024-08-29 11:00,Jueves,0,8,1,Suelo,Relleno Sanitario,Textura_Fertilidad_Suelo,5,Urgente,Minero_Energetico,Bogota,13,5,Semi-Senior,0,72,65.32,2024-09-01 04:19,A tiempo
LAB-2024-00387,2024-08-29 11:00,Jueves,0,8,1,Suelo,Sedimento,Microbiologico,1,Normal,Agricola,Bogota,18,1,Junior,0,96,48.0,2024-08-31 11:00,A tiempo
LAB-2024-01664,2024-08-29 12:00,Jueves,0,8,1,Agua,Subterránea,Microbiologico,4,Normal,Industrial,Bogota,12,3,Junior,0,96,56.39,2024-08-31 20:23,A tiempo
LAB-2024-01138,2024-08-29 13:00,Jueves,0,8,1,Agua,Residual/Vertimiento,Fisicoquimico_Basico,4,Normal,Industrial,Bogota,13,2,Semi-Senior,0,96,25.41,2024-08-30 14:24,A tiempo
LAB-2024-02020,2024-08-29 15:00,Jueves,0,8,1,Suelo,Agrícola,Hidrocarburos_HTP,1,Normal,Entidad_Publica,Cali,12,1,Junior,0,96,107.7,2024-09-03 02:42,Retrasado
LAB-2024-01806,2024-08-30 09:00,Viernes,0,8,1,Agua,Superficial,Plaguicidas_Cromatografia,3,Normal,Industrial,Bogota,6,1,Junior,1,96,123.53,2024-09-04 12:31,Retrasado
LAB-2024-00882,2024-08-30 11:00,Viernes,0,8,1,Suelo,Agrícola,Microbiologico,4,Urgente,Agricola,Medellin,18,1,Semi-Senior,0,72,44.55,2024-09-01 07:32,A tiempo
LAB-2024-02114,2024-08-30 14:00,Viernes,0,8,1,Agua,Subterránea,Microbiologico,3,Normal,Entidad_Publica,Bogota,14,2,Junior,0,96,51.59,2024-09-01 17:35,A tiempo
LAB-2024-01282,2024-08-30 15:00,Viernes,0,8,1,Agua,Potable,DBO5_DQO,1,Normal,Agricola,Barranquilla,12,1,Junior,1,144,209.59,2024-09-08 08:35,Retrasado
LAB-2024-01836,2024-08-31 09:00,Sabado,1,8,1,Suelo,Relleno Sanitario,Microbiologico,3,Express,Minero_Energetico,Cali,14,3,Senior,0,48,32.91,2024-09-01 17:54,A tiempo
LAB-2024-00434,2024-08-31 14:00,Sabado,1,8,1,Suelo,Agrícola,Microbiologico,1,Normal,Industrial,Cali,13,2,Junior,1,96,101.55,2024-09-04 19:33,Retrasado
LAB-2024-00601,2024-08-31 15:00,Sabado,1,8,1,Suelo,Contaminado/Industrial,Microbiologico,1,Express,Consultoria_Ambiental,Bogota,14,1,Junior,0,48,25.4,2024-09-01 16:23,A tiempo
LAB-2024-00440,2024-09-01 13:00,Domingo,1,9,1,Agua,Superficial,DBO5_DQO,1,Normal,Entidad_Publica,Bogota,10,1,Senior,0,144,138.43,2024-09-07 07:25,A tiempo
LAB-2024-01788,2024-09-02 10:00,Lunes,0,9,1,Agua,Subterránea,Plaguicidas_Cromatografia,2,Urgente,Industrial,Bogota,11,1,Semi-Senior,0,72,72.82,2024-09-05 10:49,Retrasado
LAB-2024-01597,2024-09-02 10:00,Lunes,0,9,1,Agua,Subterránea,DBO5_DQO,2,Express,Agricola,Bogota,14,4,Semi-Senior,1,144,122.24,2024-09-07 12:14,A tiempo
LAB-2024-01913,2024-09-02 12:00,Lunes,0,9,1,Suelo,Sedimento,Textura_Fertilidad_Suelo,3,Normal,Agricola,Bogota,12,1,Junior,0,96,63.32,2024-09-05 03:19,A tiempo
